,ID,body,header
17,71335,"יש לך תשובה? רגע, קודם חבר הכנסת יתום.","היו""ר רוני בר-און"
18,71335,"אני לא בסוד העניינים, אבל בהמשך לדבריו של חבר הכנסת בורג, אנחנו בנינו על כך שנוכל, מרביתנו לפחות, להשתתף בלשכת המפלגה שמתחילה בשתיים וחצי היום. התכוונו מאחת עד שתיים להיות בכנסת, אם יהיה צורך להשאיר אנשים נוספים, מעטים, לעשות זאת, אבל זה לא ועידת המפלגה. זו לשכת המפלגה שמונה פחות ממאתיים איש, ומתוכם עשרה אחוז הם חברי הכנסת. השתנו כאן סדרי זמנים – לא סדרי בראשית, חלילה וחס - וצריך לנסות ולמצוא דרך שתאפשר לנו גם לקיים את ההליכים הפרלמנטריים, כמובן, גם לקיים את ההליכים הפוליטיים, המפלגתיים. לאירועים האלה הוזמנו אנשים. אנחנו לא יכולים לוותר, לא מכאן ולא מכאן. מאחר שהשתנה הבסיס של לוח הזמנים – אנחנו בנינו את זה. חבר הכנסת בורג אמר: בנינו את זה על סמך בסיס-נתונים מסוים.",דני יתום
19,71335,אתה אומר שמבחינתכם להתחיל את סדר הדוברים בשעה 15:00 זה שיבוש של הוועידה.,"היו""ר רוני בר-און"
20,71335,"לא, בשעה שלוש איש לא יהיה כאן.",דני יתום
21,71335,"יש לי הצעה ושאלה. תקשיב, אדוני יושב ראש הקואליציה. מכיוון שיש כבר שלושה פרקים מחוק ההסדרים שלגביהם הפיצולים לא רלוונטיים יותר, והם: פרק א', מטרת החוק – מה שלא קראנו אז: בשר, פרק ב', תכנון ובנייה, ופרק ג', טלוויזיה לימודית.

 האם אפשר, גבירתי היועצת המשפטית, שנתחיל כפי שתוכנן באחת או בשתיים – אף אחד לא אמר לי אבל אני מניח שאלה הן השעות – לדון בדברים האלה, ואחר כך נעצור, נצביע על הפיצולים ונמשיך הלאה.","היו""ר רוני בר-און"
22,71335,"אם הוועדה תאשר להניח את החוק חלקים חלקים, אז לפני כל פרק שלגביו יש רלוונטיות לפיצולים, יצטרכו להצביע קודם על הפיצולים.",אנה שניידר
23,71335,"מקובל עליכם? אנחנו מתחילים על הפרקים שכבר נגמרו בחוק ההסדרים. א', מטרת החוק, ב', תכנון ובנייה, ג' טלוויזיה לימודית. כמו שהיה בפעם הקודמת.","היו""ר רוני בר-און"
24,71335,יש הרבה יותר שהסתיים.,גדעון סער
25,71335,אבל אנחנו עוד לא מוכנים. יש חלק מהדברים שעדיין לא - - -,אנה שניידר
26,71335,"אמרתי לך, יש תהליך זרימה. זה שגומרים פה למטה בידיים, זה עוד לא אומר שמביאים את זה למליאה. זה עוד צריך לעבור את הייעוץ המשפטי, ואת כל הבלגן.

 אפשר להתחיל בזה ולקבל מכם גרייס? הייתה הסכמה בפעם הקודמת על יום ראשון בשעה 24:00. אפשר לעשות את זה ביום שני 02:00? להביא עד אז את יתר הדברים?","היו""ר רוני בר-און"
27,71335,"אדוני היושב ראש, אני חושב שהישיבה הזאת היא קצת מוקדמת, ואני אגיד לך למה. אני יכול לתת לך תשובה על דבר אחד, על שאר הדברים אני לא יכול לתת לך תשובה. אני לא יודע מתי ההצבעות בוועדת הכספים, אני לא יודע על מה ההצבעות, ואני לא יודע מה התוצאות של ההצבעות. האם זה על פיצולים, האם זה על החוק, מה יעבור, מה לא יעבור. אז אני לא רוצה לתת את ההסכמה שלי בלנקו. יכול להיות שיעבור רק שם החוק.",אברהם בורג
28,71335,לא - - -,אנה שניידר
29,71335,"סליחה, אני לא יודע. כשאני בא לדיון אני יודע מה עומד לפני, כשכתוב לי שהצעת חוק המדיניות הכלכלית כולה וכן הצעת התקציב יאושרו בוועדת הכספים – עזוב את התאריך. בשלב זה אין לי את וועדת הכספים, אין לי את חוק התקציב ואין לי את חוק המדיניות הכלכלית כולו. אוקי? לכן אני לא רוצה לפרוט את העסק לפרטים. היה לנו עיקרון שנבע מדבריו של יושב ראש הכנסת – ואתה היית נוכח בישיבה – שאנחנו רוצים את כל הדיון בחבילה אחת. לא להתחיל ולהיעצר. אם אני יודע שאני מצביע עכשיו על איזשהם דברים בוועדת הכספים, אינני יודע מתי, ולאחר מכן נוצר משבר ואני צריך להתחיל את הדיון ולהפסיק את הדיון, אני לא רוצה.",אברהם בורג
30,71335,דעתי כדעתך בעניין הזה. אבל אני מנסה למקד אותך - - -,"היו""ר רוני בר-און"
31,71335,אני לא אתן תשובה על מה שאין לי ביד.,אברהם בורג
32,71335,"אברום, אני מנסה למקד אותך בשני עניינים שאחד עברנו והשני תהיה לנו הסכמה. אחד עברנו, שמלכתחילה אנחנו מתחילים בחלקים, אם כי קיווינו שזה יהיה שני חלקים. החלק הראשון זה הבסיס לדיון ביום ראשון בצהרים עד חצות – ובלבד שיהיה בשר, כהגדרת ההסכמה הקודמת, אתה זוכר, היום לפי דעתי אנחנו נמצאים צעד אחד קדימה ממה שנמצאנו אז, הדבר השני שאני מבקש להסביר לך ולפי דעתי הוא ברור לך מאליו, זה שאם עכשיו אנחנו דוחים את הדיון ולו בשעה, אנחנו כבר לא במצב שאנחנו יכולים להתחיל בלי לשבש לך את הוועידה. אין לי בעיה לדחות את הדיון כרגע בשעה.","היו""ר רוני בר-און"
33,71335,"אני חושב שזה יהיה נכון ואני רוצה להסביר בכל זאת: ראשית, אני לא רוצה לתת את היד שלי להצבעה על משהו שאני לא יודע מהו. תביא לי משהו מוועדת הכספים, אני אגיד לך - - -",אברהם בורג
34,71335,נתת לפני עשרה ימים על פחות מזה.,"היו""ר רוני בר-און"
35,71335,בטח.,גדעון סער
36,71335,ביום רביעי ה-24 בדצמבר - - -,"היו""ר רוני בר-און"
37,71335,לפי סעיף 1.,גדעון סער
38,71335,"אבל גדעון, תן לי שניה. אני מנסה להסביר - - -","היו""ר רוני בר-און"
39,71335,אבל כדאי שההחלטה תומצא לחבר הכנסת בורג - - -,גדעון סער
40,71335,"גדעון, אם אתה רוצה להתחיל לריב, אני גם יודע לריב.",אברהם בורג
41,71335,"תן לי שניה לנסות. בפעם האחרונה שסיכמנו את הדבר הזה, שעכשיו אנחנו הולכים לתקן אותו תיקוני התאמת תאריך ושעות, ידעת עוד פחות. ואני אגיד לך מה אמרת – מה אמרנו כולנו – כבסיס להסכמה: ""הדיונים יתחילו..."" – וכולי וכולי – ""ובלבד שוועדת הכספים תאשר עד למועד האמור, קרי: התחלת הדיון ביום 28 בדצמבר בשעה 14:00 ובלבד שחלק זה"" – שעליו מתחיל הדיון – ""לא יסתכם בסעיף אחד, מטרות החוק בלבד"". עכשיו אני נותן לך את כל פרק א', את כל פרק ב' ואת כל פרק ג'. זה הרבה יותר מיותר מסעיף אחד.","היו""ר רוני בר-און"
42,71335,אדוני היושב ראש לא הקשיב לי.,אברהם בורג
43,71335,"יש עוד אפשרות, שהוא לא הבין.","היו""ר רוני בר-און"
44,71335,"אם לא הבנת, כנראה שהסברתי את עצמי לא בסדר.

 כאשר אנחנו דיברנו על זה בסיבוב הראשון, הייתה אמירה של יושב ראש ועדת הכספים של הכנסת שריחפה באוויר: ""אני, עד היום בערב"" – או מתי שזה לא יהיה – ""גומר את הכל"".",אברהם בורג
45,71335,האמירה בתוקף.,גדעון סער
46,71335,סליחה.,אברהם בורג
47,71335,"זה מה שהוא אומר גם עכשיו, כפי שאני מבין.","היו""ר רוני בר-און"
48,71335,הוא אמר אותה גם ביום רביעי והגענו ליום ראשון. אני רואה את המשבר לנגד עיני.,אברהם בורג
49,71335,"בסדר, אבל גם אז ראינו משבר. השארנו לנו פתח למשבר.","היו""ר רוני בר-און"
50,71335,"אני עומד מאחורי מה שכתוב כאן. קודם כל, אני רוצה לדעת מה עבר לי מוועדת הכספים שנקרא ""בשר"", או אולי לא עבר. לא באוויר. אני לא נותן הסכמה לכלום. תקרא לישיבה הזאת אחרי שתיגמר ועדת הכספים. שתיים, אני רוצה לדעת עקרונית – התחייבות, של מישהו, של יושב ראש ועדת הכספים מקובלת עלי – שזה באמת הולך להיסגר עד 24:00 ולא – זה באמת נפסק.",אברהם בורג
51,71335,24:00 או 02:00? אם תהיו נדיבים תתנו 02:00.,"היו""ר רוני בר-און"
52,71335,"אין לי נדיבות, אני עכשיו בהסכם. נדיבות לא עושים אותה בפורום כזה. נדיבות עושים אותה במקומות אחרים, כמו שאדוני לימד אותי. בפורום פומבי יש מה שמחייב את הפומבי.

 עכשיו, יש דבר שני: אני חייבתי את כל חברי האופוזיציה ובייחוד את חברי סיעת העבודה, במריבה די גדולה במהלך כל סוף השבוע, לבוא לפתיחת הדיונים היום כדי שלא ייראה מצב שכבר לקינו עליו בציבוריות, שהכנסת דנה בעניינים הכי חשובים למדינת ישראל ואתם מתעסקים בעניינים הקטנוניים של המפלגה שלכם. זה היה על דעת שאנחנו באמת גומרים את הכל, כהתחייבות יושב ראש ועדת הכספים, עד שעה שמאפשרת לכולנו להתחיל, וסיכמנו את השעות בהסכמה.

 מה שקורה עכשיו, אני לא יכול לתת – אני מוכן, עד שאתה תקרא לישיבה, להתייעץ עוד פעם ביושבת ראש הסיעה שלי וביושבי ראש הסיעות האחרות – אני לא יכול על דעתי, היום, לתת את היד לכך שייפתחו הדיונים של מליאת הכנסת ובגלל שהכנסת לא הסתדרה, מסיבה זו או אחרת, יוצא שמפלגת העבודה יוצאת כך שאף אחד מחבריה, להוציא אותי, לא יהיה נוכח בפתיחת הדיונים. אתם שמים אותנו במקום ציבורי בלתי אפשרי.",אברהם בורג
53,71335,"אני מבקש, אדוני היושב ראש, להגיב.",גדעון סער
54,71335,בבקשה.,"היו""ר רוני בר-און"
55,71335,"אדוני היושב ראש, חבר הכנסת בורג בא עם הרבה להט, אבל לא הצביע על שום שינוי בנסיבות שמצדיק סטייה כלשהי ממה שנקבע כאן. סעיף 1 מגלם את ההנחה שעד לשעת תחילת הדיון במליאה ועדת הכספים תאשר רק מקצת מהחומר שנדרש להצבעה בסוף השבוע. והיא עשתה יותר מזה – היא אישרה את מרבית חוק ההסדרים, היא אישרה את חוק גיל הפרישה. ולכן, מבחינתי, אין שום מניעה גם להתחיל בשעה 13:00 את הדיון. שום מניעה.",גדעון סער
56,71335,"כן, אבל אתה צריך הסכמה.","היו""ר רוני בר-און"
57,71335,בהסכמה – בהסכמה. לא בהסכמה - - -,גדעון סער
58,71335,הוא לא מסכים.,"היו""ר רוני בר-און"
59,71335,"אם הוא רוצה לחזור מההסכמה, אני אצטרך להעביר את ההחלטה באופן אחר. אבל אני רק מפנה את תשומת הלב, אני מצטט: ""הדיונים במליאה יחלו ביום ראשון, בשעה _________, באותו חלק מהצעת חוק המדיניות הכלכלית שוועדת הכספים תאשר עד למועד האמור. זאת אומרת, מגולמת כאן ההנחה, שהאישור עד פתיחת הדיון, הוא אישור של חלק. אז אני לא מבין את העניין, פשוט. אני לא מצליח להבין את הטענה של יושב ראש הכנסת לשעבר.",גדעון סער
60,71335,"זו העתקה של ההסכמה הקודמת שהייתה. העתקה של סעיף 1 ממנה, שלגביו היה תנאי ""ובלבד שזה לא יסתכם בסעיף אחד בלבד מהחוק"" ואני כבר יודע שזה לא קיים.","היו""ר רוני בר-און"
61,71335,נכון.,גדעון סער
62,71335,"אתה יכול להצהיר פה עכשיו, בשמו של חבר הכנסת הירשזון, שעד היום ב-24:00 או ב-02:00 לפנות בוקר, הכל ייגמר בוועדת הכספים?","היו""ר רוני בר-און"
63,71335,"אדוני היושב ראש, אני מצהיר בבית משפט. כאן אני לא מצהיר, כאן אני אומר. ומה שאני אומר הוא על בסיס שיחה עם יושב ראש ועדת הכספים, שהתקיימה לפני שנכנסתי לכאן, שכוונתו לסיים את הדיון היום במסגרת הסיכום כפי שהגענו אליו.",גדעון סער
64,71335,"למה אי אפשר להתחיל, בהכרעת אברום, באותה הסתייגות של פעם קודמת. אם מישהו יהיה אחראי לזה שיהיה פה סקנדל כי נצטרך להפסיק באמצע, אני חושב שאתה תהיה אחרון בתור. אני אהיה ראשון בתור, אתה תהיה אחרון בתור.","היו""ר רוני בר-און"
65,71335,"אני לא עומד בתור לסקנדלים. אני לא רוצה להביך את הכנסת. אני, מבחינתי, אפשר להצביע עכשיו על קריאה שלישית, לאור הבלגן שקורה פה. זה נראה לי די טוב העבודה שעושים בשבילנו. אבל כדי להצביע ב-13:00- תתקן אותי היועצת המשפטית – צריך ללכת עכשיו לוועדה, להתחיל תהליך של פיצולים - - -",אברהם בורג
66,71335,לא. לא. אתה טועה.,"היו""ר רוני בר-און"
67,71335,"מצדי, אתה רוצה להתחיל ב-13:00? קדימה.",אברהם בורג
68,71335,מאה אחוז.,"היו""ר רוני בר-און"
69,71335,ואז ההסכמות האלה עומדות בעינן.,אברהם בורג
70,71335,"אני רק רוצה לשאול את היועצת המשפטית, האם יש שעה מוגבלת להצבעה על הפיצולים במליאה. מכיוון שאני מוכן להיות גמיש כלפי חברי הכנסת וחברי הוועידה כולם, שהנוכחות של חברי הסיעה היא חשובה להם, ולא לעמוד על זה, אלא להיות גמיש. האם אני מחויב לשעה מסוימת בהצבעה על הפיצולים או האם אני יכול להתחיל היום את הדיון ולקבוע אתם שעה בתום ישיבת הוועידה – תסתיים מתי שתסתיים. אנחנו לא נגביל את ועידת מפלגת העבודה - - -",גדעון סער
71,71335,"נעקוב אחריה בנשימה עצורה, כמובן.","היו""ר רוני בר-און"
72,71335,"תשובתי היא כזאת: ברגע שאפשר להניח כאן את חוק ההסדרים חלקים חלקים, מה שאושר והפיצולים לא רלוונטיים לגביו, אני מניחה. מה שיצטרכו להצביע על פיצולים, יצביעו על פיצולים ובעקבות ההחלטה - - -",אנה שניידר
73,71335,בוועדת הכספים יצביעו על פיצולים.,אברהם בורג
74,71335,"בוועדת הכספים ולאחר מכן במליאה. חלק כבר הצביעו. יש לנו עוד שניים שלושה נושאים שאו שהם יפוצלו או שלא יפוצלו, חלק גדול כבר הוצבע בוועדת הכספים ואני צריכה להביא את זה להחלטה של המליאה. אני יכולה – אין לי שום בעיה מבחינת לוח הזמנים – אם הישיבה נמשכת עד יום רביעי, שייקבע מועד לפיצולים ומיד לאחר מכן אנחנו נניח את אותו פרק שלגביו הוחלט על פיצול.",אנה שניידר
75,71335,לא הבנתי. כל עוד אין הצבעה על הפיצולים את לא יכולה להניח את אותו פרק?,גדעון סער
76,71335,ודאי שלא.,"היו""ר רוני בר-און"
77,71335,ודאי.,אנה שניידר
78,71335,"אז אני מציע, את כל אותם הפרקים שכבר הסתיימו, להצביע על הפיצולים כרגע ולקבוע, בהסכמה - - -",גדעון סער
79,71335,אבל צריכים מליאה.,אנה שניידר
80,71335,"במליאה, ברור.",גדעון סער
81,71335,"צריך לפתוח את ישיבת המליאה, נניח, באחת, להצביע על מה שכבר יש - - -",אנה שניידר
82,71335,כבר 12:30.,"היו""ר רוני בר-און"
83,71335,ואז ממילא אנחנו צריכים את הזמן שלנו כדי להתקדם. אבל זה לא משנה כבר. כי אני יכולה להניח על שולחן הכנסת שלושה פרקים שהפיצולים לא רלוונטיים לגביהם ותתחילו לדון.,אנה שניידר
84,71335,"כן, אבל מתי גבירתי מציעה להצביע על הפיצולים?",גדעון סער
85,71335,ברגע שזה יגיע.,"היו""ר רוני בר-און"
86,71335,מתי שאתם תחליטו.,אנה שניידר
87,71335,"הוא אומר לך: עד היום ב-02:00. אם אתה לא תגיע עד אז, הוא אומר לך: עוצרים, הולכים הביתה. אם לא תגיע, אתה חושף את הכנסת – לא אמרתי אותך או את הקואליציה, אתה חושף את הכנסת -- -","היו""ר רוני בר-און"
88,71335,לפיאסקו גדול.,אברהם בורג
89,71335,"אני לא חושף אף אחד, אני מסרב להתרגש מהדבר הזה.",גדעון סער
90,71335,"אני לא ביקשתי ממך להתרגש, אני רק אמרתי לך.","היו""ר רוני בר-און"
91,71335,"או שזה יסתיים, או שזה לא יסתיים. אם זה לא יסתיים זה יהיה במועד אחר. הרי לא מדובר פה בענייני קודש וחול.",גדעון סער
92,71335,"אבל לפי החלטת ועדת הכנסת, באותו רגע ייפסק הדיון במליאה.","היו""ר רוני בר-און"
93,71335,אז ייפסק. אז מה יקרה?,גדעון סער
94,71335,לא יקרה כלום.,"היו""ר רוני בר-און"
95,71335,מה תהיה התוצאה של זה שהדיון ייפסק?,גדעון סער
96,71335,לא יודע.,"היו""ר רוני בר-און"
97,71335,"בחדשות ישדרו את זה במהדורה אחת, ובמהדורה אחרי זה יעברו לנושא אחר.",גדעון סער
98,71335,"טוב, אנחנו יכולים לחזור לקרוא את ההסכמה, או מה אתם אומרים?","היו""ר רוני בר-און"
99,71335,"אם מתחילים ב-13:00, זאת ההסכמה. אני לא משנה את זה בכלום.",אברהם בורג
100,71335,"לא, ב-13:00 לא נתחיל. ב-13:30, כי עוד יש לנו פה דיון בנושא חדש. נא לא להתפזר. אני קורא פה את ההחלטה.

 ""החלטת ועדת הכנסת בעניין סדרי הדיון בהצעת חוק התקציב לשנת 2004, ובהצעת חוק המדיניות הכלכלית לשנת הכספים 2004 (תיקוני חקיקה) - - -","היו""ר רוני בר-און"
101,71335,רגע אחד – סליחה שאני באמצע ההקראה – אני רוצה רק להבין את הנוהל: פותחים את הישיבה ב-13:30 - - -,אברהם בורג
102,71335,מדברים על מה שרוצים.,"היו""ר רוני בר-און"
103,71335,הירשזון מציג את שאריות הצעת החוק.,אברהם בורג
104,71335,את שלושת הפרקים.,אנה שניידר
105,71335,את שלושת הפרקים. הוא הולך אחרי כן לענייניו בוועדה ונפתח הדיון על פי סדר הדוברים.,אברהם בורג
106,71335,לזה הוא כן יוכל לבוא?.,"היו""ר רוני בר-און"
107,71335,"דבר אתו, אני מניח.",גדעון סער
108,71335,אולי הוא יכול לשלוח מישהו.,"היו""ר רוני בר-און"
109,71335,"רוני, אל תציע את זה פעמיים. נהוג בדיוני תקציב שיושב ראש ועדת הכספים מציג.",אברהם בורג
110,71335,"מה אתה אומר? אפשר ללכת הלאה, חבר הכנסת סער?","היו""ר רוני בר-און"
111,71335,אני לא רואה שום מניעה. איזו מניעה יש ללכת הלאה.,גדעון סער
112,71335,עשר דקות הפסקה ישנו לכם? רבע שעה?,"היו""ר רוני בר-און"
113,71335,לא ישנו שום דבר. מה יקרה עוד עשר דקות?,גדעון סער
114,71335,תשאלו אתו אם הוא יכול.,אברהם בורג
115,71335,שמישהו ילך לבדוק אתו.,"היו""ר רוני בר-און"
116,71335,"אני הולך לבדוק אתו.

פניית יושב ראש ועדת הכספים בדבר טענה על חריגה מגדר נושא חדש של הצעת חוק","מזכיר הכנסת, אריה האן"
117,71335,"יש לי פה מכתב, כהאי לשנה: ""יושב ראש נכבד, הנדון: חריגה מגדר הנושא (נושא חדש) הסתייגות בפרק הביטוח הלאומי. אחרי סעיף 21(5) מהצעת חוק המדיניות הכלכלית לשנת הכספים 2004, (תיקוני חקיקה) התשס""ד-2003. במהלך דיוניה של ועדת הכספים בהצעת חוק המדיניות הכלכלית לשנת הכספים 2004 (תיקוני חקיקה), התשס""ד-2003 נקבע, שהסתייגותו של חבר הכנסת אהוד רצאבי בנושא פטור מדמי ביטוח בפרק הלאומי הנו נושא חדש.

 מכוח הסמכות לפי סעיף 120א' לתקנון הכנסת, אבקשך להעמיד על סדר יומה של ועדת הכנסת את הנושא האמור. נא להציג את זה, גבירתי היועצת המשפטית, את יודעת במה מדובר?

 מי מציג את הנושא הזה?","היו""ר רוני בר-און"
118,71335,"אני. מהביטוח הלאומי. לפני כשנה, כשהונהג המיסוי על ההון, נקבעה הוראת שעה האומרת את הדבר הבא: דמי ביטוח לאומי לא יוטלו, כאשר הם אמורים להיות מוטלים במגבלות מסוימות, על הכנסות פסיביות, כגון ריבית ודיבידנדים.

 הוראת השעה פגה ב-31 בדצמבר 2003, זה נושא שלא היה בהחלטת הממשלה, הוא לא נכלל בחוק ההסדרים וההסתייגות הזאת היא נושא חדש. שר הרווחה מתנגד להארכת הפטור והוא מתנגד להצעה שהוצעה על ידי חבר הכנסת רצאבי לפטור את ההכנסות האלה באופן פרמננטי מדמי ביטוח לאומי. אנחנו סבורים שהסוגייה הזאת היא סוגייה מורכבת שצריכה להיבחן, לא נעשתה הבחינה הזאת, ולפיכך שר הרווחה ביקש ממני להציג פה את עמדתו שאין לקבל את ההסתייגות של חבר הכנסת רצאבי. לא רק שהנושא חדש, אלא שיש לו השלכות גם על דמי ביטוח לאומי וגם על השאלה ממי גובים וממי לא גובים.",לאה אחדות
119,71335,את יודעת מה עמדת משרד האוצר בעניין הזה?,רשף חן
120,71335,"אני נורא מצטערת, אני לא אמורה לייצג את עמדת משרד האוצר.",לאה אחדות
121,71335,רק שאלתי אם את יודעת מהי.,רשף חן
122,71335,"משרד האוצר בדיון הראשוני אמר שברור שזה נושא חדש, אלא שלדעתי יכול להיות שהוא חזר בו. אבל כדאי לבדוק את זה אתם.",לאה אחדות
123,71335,"יש פה מישהו מהאוצר? גורדון פה? שיביאו את גורדון, שיביאו לי מישהו מהאוצר, בבקשה.","היו""ר רוני בר-און"
124,71335,"כן, רצאבי, אתה רואה בזה נושא חדש או שאתה רואה בזה נושא ישן ומשעמם?","היו""ר רוני בר-און"
125,71335,"לא, אני לא רואה בזה נושא חדש. זה נושא מה זה משעמם, אבל חשוב מאד.

לעצם העניין: הנושא, לטעמי, הוא לא נושא חדש. שתיים, במאמר מוסגר אני אומר שבמידה והדבר הזה לא יעבור, אוכלוסייה שלמה של מובטלים ושל פורשים לפנסיה מוקדמת תיאלץ לשלם על הכנסות פסיביות שלה ביטוח לאומי נוסף. כוונת האוצר שהדבר הזה יכוסה ב-15% למעשה תגרום לכך שהם ישלמו 28%. כאשר ההתנגדות של האוצר לכאורה הייתה עקב טעות, כי הדבר הזה תואם עם משרד האוצר והם היו מודעים לזה שזה לא נושא חדש והם אפילו תמכו בזה לאחר מכן.",אהוד רצאבי
126,71335,"יש פה נציג של יושב ראש ועדת הכספים? אני מבקש להביא נציג של יושב ראש ועדת הכספים, אני רוצה לשמוע מה דעתו. בבקשה, גברת אחדות.","היו""ר רוני בר-און"
127,71335,"אדוני היושב ראש, ההסתייגות של חבר הכנסת רצאבי הועלתה במהלך דיון בנושא של שינוי דמי ביטוח על פנסיה מוקדמת, כאשר הממשלה רצתה להשוות את הפנסיה המוקדמת לשכר ולהטיל דמי ביטוח על כל הפנסיה באותם שיעורים שמוטלים על השכיר. אין לזה שום קשר להטלת דמי ביטוח על הכנסות פסיביות. הפנסיה המוקדמת, גם מבחינת מס הכנסה, היא שכר לכל דבר, כאשר הכנסות פסיביות יש להן מעמד אחר לגמרי בפקודת מס הכנסה.",לאה אחדות
128,71335,"תודה רבה. בבקשה, חבר הכנסת רצאבי.","היו""ר רוני בר-און"
129,71335,"הנושא שלי עלה במסגרת הדיון בחוק הביטוח הלאומי, יש שם דבר אחד שאני מסכים שניתן לסייג אותו, וזה הנושא של הטלת דמי ביטוח לאומי על רווחי ההון בבורסה, שאותו ניתן באמת להוריד מתוך הבקשה שלי, כל היתר שריר וקיים.",אהוד רצאבי
130,71335,"מה זה ""כל היתר""?",רשף חן
131,71335,על הכנסות מריבית.,אהוד רצאבי
132,71335,"טוב. הנה נציג האוצר. גורדון, מכיר את הנושא של נושא חדש, ביטוח לאומי? מכיר? מה דעת האוצר?","היו""ר רוני בר-און"
133,71335,אנחנו לא מדברים על הסתייגויות.,יוסי גורדון
134,71335,אני לא מצביע פה על הסתייגויות. זה נושא חדש או לא?,"היו""ר רוני בר-און"
135,71335,לא נושא חדש.,יוסי גורדון
136,71335,"ועדת כספים. נציג? מי נציג ועדת הכספים, נציג היושב ראש?

 אה, במה זכינו? באתם לדבר על הנושא החדש?","היו""ר רוני בר-און"
137,71335,זה עכשיו?,חיים אורון
138,71335,"כן. הדיון בעיצומו. בבקשה, חבר הכנסת שוחט, מה יש לך לומר לנו? הביטוח הלאומי אומר נושא חדש, רצאבי אומר לא נושא חדש.","היו""ר רוני בר-און"
139,71335,גם האוצר אומר לא נושא חדש.,רשף חן
140,71335,האוצר אומר לא נושא חדש?,חיים אורון
141,71335,לא נושא חדש.,"היו""ר רוני בר-און"
142,71335,"האוצר אמר נושא חדש בהתחלה, בדיון הראשון.",לאה אחדות
143,71335,"רגע, מה את אומרת? שהוא שינה את עמדתו עוד בוועדה?",רשף חן
144,71335,כן.,לאה אחדות
145,71335,"אדוני היושב ראש, העסק הזה הוא נושא חדש באופן מובהק. אם מישהו מבין את ההחלטה הזאת, זאת החלטה שמשנה את כללי המיסוי של רווחי ההון בצורה מאד מאד משמעותית.",אברהם (בייגה) שוחט
146,71335,אתה יכול להסביר?,רשף חן
147,71335,"כן. מס רווחי הון קיים על פי החוק של הרפורמה בין עשרה ל-15%. אם חלק מההכנסות בתחומים מסוימים יוכרו לצורך העניין לתשלום ביטוח לאומי ומס בריאות, משמעות העניין היא שאנשים – נגיד, מישהו שמרוויח 10,000 שקל, על ה-20,000 שקל הנוספים שהוא מקבל מרווחי הון, הוא יצטרך לשלם גם מס בריאות וגם ביטוח לאומי. כלומר, המס על ההון יגיע ל-25%. זה המצב כרגע, שכן קודם לכן היה פטור, כשאת הפטור מוסמך לתת שר העבודה והרווחה.",אברהם בייגה שוחט
148,71335,האם המשמעות של זה זו הגדלת מסים?,רשף חן
149,71335,- -,קריאה
150,71335,"רגע. אתה תכף תשמע למה אני חושב שזה לא יכול להיות בהסתייגות, ולמה זה נושא חדש. ברמה העקרונית אני בעד המשך תחולה של העניין. אני חושב שלא צריך להיות מוטל על זה, לתפיסתי, מס בריאות וביטוח לאומי. אלא מה? ממשלת ישראל יש בה כמה שרים. וישנו שר אחד שהוא זבולון אורלב, שהוא שר הרווחה והוא אחראי כדי לתת את ההצעה הזאת, והוא לא מוכן לתת אותה. ממול ישנו שר האוצר שחושב שזה לא צריך להתקיים. וזה נושא גדול, זה לא איזה דבר קטן. במקום שיתקיים דיון בממשלה או ראש הממשלה יכריע בין שני השרים, מגלגלים את זה לרצאבי, במסגרת העסקאות שנעשות בדיון בוועדת הכספים, והופכים נושא כל כך מרכזי, שמחייב דיון של ממשלה, לאיזו מן הסתייגות, כאילו הסתייגות איזוטרית. הנושא לא היה על סדר היום בחוק ההסדרים, הוא לא כתוב, אם היה משהו שקשור למיסוי הון, ניחא. אין שום סעיף שעוסק במיסוי הון, אין שום קשר למה שיש בחוק ההסדרים. זה תפקידה של ממשלה.

 אז מעבר לכך שכמובן אין שום מקום להכניס נושא כל כך אחר וכל כך חדש בתוך החוק, שאין לו זכר בתוך חוק ההסדרים, וועדת הכנסת תאשר את זה, חלילה, לא כנושא חדש, אז בעצם כל דבר יכול לבוא הנה ולקבל מעמד של נושא חדש על כל מה שמשתמע מזה.",אברהם בייגה שוחט
151,71335,תודה רבה.,"היו""ר רוני בר-און"
152,71335,"תתכבד הממשלה, תקבל הכרעה, ותעשה מה שצריך.",אברהם בייגה שוחט
153,71335,"תודה רבה. חבר הכנסת אורון, בבקשה.","היו""ר רוני בר-און"
